# Aggregate Log Version: 1.01,,,,,,,,,,
# Log Name: logfiles/25owl_u100_aglog.csv,,,,,,,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err, Sum(Abs(Diff), SAD Std Err, Sum(Abs(CenDiff)), SAC Std Err, Avg Diff Mean Squared, ADMS Ste
40.0,1.99859622616,2.56165884091e-07,1.5765283104e-05,5.7511381098e-09,0.0112287595033,2.05401444894e-06,0.00561509537749,1.02466353636e-06,1.3794622716e-05,5.03224584608e-09
45.0,1.99921219908,2.00654412854e-07,4.96787755646e-06,2.51287713771e-09,0.0063022165166,1.60299966454e-06,0.00315120367496,8.02617651414e-07,4.3468928619e-06,2.1987674955e-09
50.0,1.99952150521,1.61764733271e-07,1.83362079954e-06,1.22450996447e-09,0.00382786289922,1.29259396754e-06,0.00191397915794,6.47058933084e-07,1.6044181996e-06,1.07144621891e-09
# The data files below are included in this aggregation:,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u001-20160313_185755.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u002-20160313_185804.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u003-20160313_185938.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u004-20160313_185948.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u005-20160313_185953.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u006-20160313_190006.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u007-20160313_190007.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u008-20160313_190023.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u009-20160313_190031.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u010-20160313_190037.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u011-20160313_190039.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u012-20160313_190041.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u013-20160313_190049.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u014-20160313_190101.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u015-20160313_190102.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u016-20160313_190109.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u017-20160313_190147.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u018-20160313_190152.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u019-20160313_190158.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u020-20160313_190158.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u021-20160313_190200.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u022-20160313_190200.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u023-20160313_190206.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u024-20160313_190208.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u025-20160313_190211.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u026-20160313_190211.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u027-20160313_190215.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u028-20160313_190219.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u029-20160313_190226.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u030-20160313_190228.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u031-20160313_190231.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u032-20160313_190237.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u033-20160313_190248.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u034-20160313_190249.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u035-20160313_190253.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u036-20160313_190256.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u037-20160313_190256.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u038-20160313_190310.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u039-20160313_190312.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u040-20160313_190319.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u041-20160313_190320.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u042-20160313_190320.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u043-20160313_190321.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u044-20160313_190325.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u045-20160313_190338.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u046-20160313_190339.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u047-20160313_190340.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u048-20160313_190356.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u049-20160313_190359.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u050-20160313_190401.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u051-20160313_190416.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u052-20160313_190417.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u053-20160313_190418.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u054-20160313_190421.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u055-20160313_190421.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u056-20160313_190422.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u057-20160313_190423.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u058-20160313_190423.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u059-20160313_190430.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u060-20160313_190430.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u061-20160313_190436.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u062-20160313_190446.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u063-20160313_190455.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u064-20160313_190455.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u065-20160313_190501.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u066-20160313_190501.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u067-20160313_190522.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u068-20160313_190523.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u069-20160313_190524.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u070-20160313_190530.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u071-20160313_190533.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u072-20160313_190540.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u073-20160313_190544.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u074-20160313_190547.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u075-20160313_190548.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u076-20160313_190548.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u077-20160313_190548.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u078-20160313_190550.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u079-20160313_190553.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u080-20160313_190606.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u081-20160313_190606.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u082-20160313_190616.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u083-20160313_190617.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u084-20160313_190645.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u085-20160313_190702.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u086-20160313_190703.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u087-20160313_190705.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u088-20160313_190705.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u089-20160313_190708.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u090-20160313_190750.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u091-20160313_190754.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u092-20160313_190809.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u093-20160313_190815.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u094-20160313_190825.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u095-20160313_190836.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u096-20160313_190850.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u097-20160313_190852.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u098-20160313_191008.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u099-20160313_191030.csv,,,,,,,,,,
# logfiles/UniformLogs/owl_edge/25owl/25owl_u100-20160313_191130.csv,,,,,,,,,,
